CustomerKey,CustomerName,TotalSpent,AvgOrderValue,TotalOrders,CLV_Profit,Num_purchases,lAST_PURCHASE_DATE,Recency
17199,Dennis Zhou,6997.5625,777.5069,9,2862.5155,5,07-08-2013,174
16588,Andre Martinez,6994.5825,874.3228,8,2885.5901,4,05-09-2013,145
16575,Veronica Vance,6994.5725,874.3215,8,2862.2278,4,02-09-2013,148
17811,Stacy Hernandez,6989.5825,998.5117,7,2863.3923,3,03-12-2013,56
15624,Tyrone Rubio,6989.5825,998.5117,7,2882.4601,4,23-09-2013,127
17225,Lawrence Dominguez,6986.8725,873.359,8,2860.9676,5,31-10-2013,89
11388,Joseph Martin,6986.75,998.1071,7,3017.7371,4,26-04-2013,277
12005,Gilbert Shen,6984.81,1164.135,6,3037.4809,4,17-08-2013,164
18127,Franklin He,6982.0725,872.759,8,2882.0471,5,19-11-2013,70
14931,Andres Pal,6980.8525,698.0852,10,2873.435,5,28-06-2013,214
17207,Ian Torres,6979.5625,775.5069,9,2880.4757,4,22-11-2013,67
15926,Donna Deng,6978.5625,775.3958,9,2872.0015,4,09-07-2013,203
17192,Warren He,6977.5825,1162.9304,6,2874.9482,3,22-10-2013,98
15117,Dana Dominguez,6974.5625,774.9513,9,2857.5497,5,29-07-2013,183
15697,Julia Morris,6974.5425,697.4542,10,2852.3932,5,02-07-2013,210
17202,Deanna Martinez,6974.0625,774.8958,9,2872.7445,4,14-11-2013,75
15687,Jay Suri,6973.8725,1162.312,6,2822.5146,3,26-12-2013,33
11494,Jimmy Gutierrez,6973.81,1394.762,5,3030.5949,2,30-09-2013,120
18141,Deanna Chandra,6972.8625,871.6078,8,2854.9016,4,16-12-2013,43
15699,Jonathon Hernandez,6969.5725,871.1965,8,2854.426,5,11-08-2013,170
11400,Franklin Raji,6967.78,870.9725,8,3004.614,4,19-07-2013,193
14031,Ruben Suarez,6964.4182,870.5522,8,3032.0394,5,10-12-2013,49
15684,Tyrone Suarez,6963.0725,870.384,8,2866.593,4,01-07-2013,211
13625,Jason Campbell,6962.1382,1160.3563,6,3009.2322,3,29-10-2013,91
11998,Donna Sharma,6962.1,994.5857,7,3027.9744,4,28-08-2013,153
15928,Priscilla Pal,6960.0825,994.2975,7,2863.9931,4,23-07-2013,189
11468,Jaclyn Andersen,6959.82,1739.955,4,3002.463,2,21-08-2013,160
11493,Dawn Wu,6958.8,1159.8,6,3021.1986,3,12-09-2013,138
11387,Megan Ramirez,6958.8,1159.8,6,3021.6204,3,01-04-2013,302
15086,Latasha Dominguez,6958.5725,773.1747,9,2863.776,4,23-08-2013,158
12216,Gerald Rodriguez,6955.4096,772.8232,9,3001.3223,4,17-12-2013,42
17185,Karla Anand,6954.5725,869.3215,8,2861.272,4,26-10-2013,94
16826,Roberto Vazquez,6953.5825,869.1978,8,2860.6523,5,23-08-2013,158
15100,Brenda Chandra,6952.5825,1158.7637,6,2859.2982,3,07-07-2013,205
17203,Christine Raje,6952.5325,869.0665,8,2859.2668,4,16-11-2013,73
17182,Jessica Patterson,6950.6025,1390.1205,5,2862.3469,2,14-10-2013,106
16205,Melanie Sanders,6950.5725,992.9389,7,2840.9481,4,11-11-2013,78
16262,Kathryn Xie,6949.5725,868.6965,8,2857.4138,4,13-12-2013,46
18126,Larry Ortega,6945.5825,992.226,7,2859.2043,4,22-11-2013,67
15929,Karla Raji,6944.5825,992.0832,7,2850.7301,4,10-09-2013,140
17181,Jenny Lal,6944.5825,992.0832,7,2858.5783,4,22-08-2013,159
15627,Troy Srini,6943.5825,991.9403,7,2850.1041,3,27-08-2013,154
15101,Shawn Shan,6943.5525,991.936,7,2857.9336,4,19-07-2013,193
16203,Warren Raje,6939.8725,867.484,8,2830.6898,5,18-10-2013,102
16824,Randall Munoz,6938.5925,1156.432,6,2846.9804,3,31-07-2013,181
19032,Katrina Andersen,6938.5825,991.226,7,2851.2623,4,13-12-2013,46
17103,Franklin Xu,6935.0825,990.726,7,2852.6313,4,25-11-2013,64
15927,Gilbert Huang,6932.9025,1155.4837,6,2851.2667,3,02-07-2013,210
15933,Clinton Dominguez,6931.8825,990.2689,7,2850.6281,4,10-09-2013,140
18147,Katrina Luo,6930.5925,1155.0987,6,2849.8206,4,19-12-2013,40
18135,Blake Diaz,6921.5825,1153.597,6,2839.8922,3,17-11-2013,72
16286,Billy Torres,6920.6125,1730.1531,4,2839.285,2,02-12-2013,57
15114,Erika Munoz,6918.8725,988.4103,7,2842.4839,4,22-07-2013,190
17093,Seth Sanchez,6917.5925,1383.5185,5,2841.6827,2,28-11-2013,61
16307,Kelli Sun,6917.5925,1383.5185,5,2841.6827,3,21-10-2013,99
16199,Terrence Xie,6917.5925,1383.5185,5,2841.6827,2,19-08-2013,162
15702,Ruth Mehta,6917.5425,988.2203,7,2841.6513,4,01-09-2013,149
12988,Barbara Goel,6915.4382,987.9197,7,3001.378,5,21-10-2013,99
17220,Glenn Wang,6914.8525,987.836,7,2839.9674,4,26-08-2013,155
18160,Bryan Rivera,6914.5925,1152.432,6,2839.8046,3,13-12-2013,46
12335,Francisco Ashe,6912.5982,768.0664,9,2979.804,4,22-03-2013,312
12702,Yolanda Shan,6911.0982,767.8998,9,2977.281,4,07-10-2013,113
16309,Desiree Ortega,6910.5925,1151.7654,6,2837.3006,3,30-09-2013,120
12222,Jenny Xu,6909.0982,863.6372,8,2993.8491,4,07-12-2013,52
13626,Johnathan Madan,6909.0882,767.6764,9,2980.311,5,13-11-2013,76
17218,Craig Carlson,6907.5625,767.5069,9,2828.2837,4,22-11-2013,67
18168,Pedro Sanz,6907.5525,1151.2587,6,2831.1094,4,18-12-2013,41
16448,Cheryl Martin,6906.8925,1151.1487,6,2831.4244,3,16-10-2013,104
13082,Juan Peterson,6906.3896,863.2987,8,2970.6358,4,11-11-2013,78
12348,Jimmy Vazquez,6906.0882,690.6088,10,2974.1447,5,12-09-2013,138
14030,Lawrence Sanz,6905.4696,1381.0939,5,2995.7282,2,10-12-2013,49
18136,Carl Xie,6904.6025,1380.9205,5,2833.5509,2,21-11-2013,68
15693,Isabel Barnes,6904.6025,1380.9205,5,2829.9909,3,24-07-2013,188
12685,Jaclyn Xu,6904.1082,863.0135,8,2972.9054,5,09-10-2013,111
13407,Cassandra Rana,6904.0982,863.0122,8,2970.9231,4,25-05-2013,248
12239,Alberto Ramos,6901.4196,862.6774,8,2969.8368,4,17-12-2013,42
16595,Cameron Anderson,6901.3825,985.9117,7,2831.5351,4,07-09-2013,143
17191,Gilbert Guo,6895.6125,1723.9031,4,2827.9232,2,13-08-2013,168
13104,Gregory Becker,6894.4396,861.8049,8,2984.5351,4,25-11-2013,64
12684,Shaun Shen,6893.0782,689.3078,10,2966.0005,5,19-10-2013,101
12703,Renee Suarez,6891.1182,861.3897,8,2961.2136,5,03-10-2013,117
12215,Karla She,6890.7296,765.6366,9,2978.6526,5,21-12-2013,38
16297,Deanna Garcia,6889.6125,1722.4031,4,2824.1672,2,24-10-2013,96
13629,Karla Yuan,6889.1082,984.1583,7,2965.0994,4,19-11-2013,70
13955,Andres Raji,6888.4396,861.0549,8,2985.0673,4,15-12-2013,44
12647,Colleen Anand,6886.5982,765.1775,9,2959.968,4,20-04-2013,283
13132,Casey Vazquez,6880.6182,764.5131,9,2983.8688,4,09-11-2013,80
12680,George Sanchez,6880.0982,688.0098,10,2958.6032,5,17-09-2013,133
13965,Barry Sara,6872.3896,763.5988,9,2970.7318,4,20-12-2013,39
11609,Eugene Ye,6872.1082,763.5675,9,2978.5415,4,23-11-2013,66
13616,Cole Ramirez,6872.0582,859.0072,8,2974.2221,4,07-11-2013,82
13960,Lacey Kumar,6871.7396,981.677,7,2946.9689,4,23-12-2013,36
13122,Catherine Cox,6871.4296,981.6328,7,2970.8591,4,27-11-2013,62
18158,Jeremiah Griffin,6869.6125,1717.4031,4,2808.0872,2,03-12-2013,56
12701,Gary Gutierrez,6868.4396,858.5549,8,2968.2591,5,30-09-2013,120
12688,Stacy Navarro,6867.4396,1144.5732,6,2967.6332,3,02-10-2013,118
14941,Emma Patterson,6865.57,980.7957,7,2879.5164,3,26-11-2013,63
12339,Clayton Jai,6865.4596,1373.0919,5,2966.3937,2,03-08-2013,178
13091,Deanna Martin,6864.9496,1144.1582,6,2970.3626,3,01-11-2013,88
13644,Kristi Dominguez,6864.4596,1372.8919,5,2944.3877,3,23-12-2013,36
12686,Trisha Zhou,6864.4596,1372.8919,5,2944.3877,2,01-10-2013,119
12346,Wesley Gao,6864.4596,1372.8919,5,2944.3877,2,18-09-2013,132
12658,Joy Gomez,6863.4396,980.4913,7,2958.0091,3,13-05-2013,260
13076,Craig Munoz,6862.1382,1372.4276,5,2946.6322,3,16-10-2013,104
12700,Mindy Kumar,6860.4396,980.0628,7,2963.2511,4,24-10-2013,96
12653,Nichole Andersen,6860.0882,686.0088,10,2949.6369,5,28-05-2013,245
12676,Michele Madan,6859.4596,1371.8919,5,2945.5459,2,06-09-2013,144
14032,Arthur Chandra,6859.4296,857.4287,8,2943.551,5,18-12-2013,41
13959,Ebony Carlson,6858.4182,857.3022,8,2940.7434,4,10-12-2013,49
12994,Anna Martinez,6855.4396,979.3485,7,2964.4093,4,08-10-2013,112
13139,Carmen Perez,6854.4496,979.207,7,2963.7896,4,21-11-2013,68
12705,Andre Garcia,6854.1082,979.1583,7,2962.9854,3,18-10-2013,102
12706,Louis Liang,6851.4096,761.2677,9,2942.0905,4,18-10-2013,102
12995,Grant Nara,6850.5782,978.654,7,2965.0638,3,26-10-2013,94
13078,Michele Chande,6850.4596,1141.7432,6,2957.0037,3,14-11-2013,75
13620,Damien Ye,6848.0682,978.2954,7,2963.4926,4,13-11-2013,76
12645,Audrey Ruiz,6847.7596,1141.2932,6,2955.3135,3,14-04-2013,289
12689,Tamara Pal,6846.9196,855.8649,8,2959.0758,4,29-09-2013,121
12637,Leonard Nath,6845.1182,1140.853,6,2957.3577,3,29-04-2013,274
13251,Raymond Malhotra,6844.4182,977.774,7,2956.9194,4,07-05-2013,266
13080,Denise Mehta,6844.4082,760.4898,9,2956.9131,4,02-11-2013,87
13075,Kelvin Lin,6843.9396,977.7056,7,2957.2103,5,18-10-2013,102
13646,Terry Yuan,6843.5982,855.4497,8,2939.3143,6,05-12-2013,54
13970,Pedro Rana,6843.1382,1368.6276,5,2956.1182,2,10-12-2013,49
13103,Brendan Raji,6842.5982,855.3247,8,2938.6883,4,23-11-2013,66
13966,Darren Dominguez,6842.1182,855.2647,8,2955.4796,4,26-12-2013,33
13622,Alan Wang,6841.4296,977.347,7,2955.6391,4,01-11-2013,88
13953,Theresa Munoz,6840.7496,1140.1249,6,2925.9852,3,19-12-2013,40
12341,Katie Kumar,6840.6182,977.2311,7,2937.4488,5,09-09-2013,141
12999,Nichole Shen,6840.4596,1368.0919,5,2955.0319,2,19-10-2013,101
13160,Willie Xu,6839.4596,1367.8919,5,2950.1177,2,20-11-2013,69
12668,Melissa Patterson,6839.4596,1367.8919,5,2933.0259,2,19-09-2013,131
12347,Summer Madan,6839.1182,1139.853,6,2936.5099,3,24-09-2013,126
13958,Diane Martin,6838.6382,1367.7276,5,2953.3013,3,03-12-2013,56
13632,Cheryl Munoz,6838.4596,1367.6919,5,2924.5517,3,17-12-2013,42
12342,Morgan Young,6838.1182,976.874,7,2952.9756,4,23-09-2013,127
12644,Rachel Reed,6838.1182,976.874,7,2952.9756,4,20-04-2013,283
13113,Bryant Sanchez,6832.4096,976.0585,7,2945.7044,3,04-11-2013,85
13638,Diana Alvarez,6832.1182,976.0168,7,2932.1278,4,08-12-2013,51
14020,Kristine Dominguez,6831.7596,1366.3519,5,2923.9175,2,10-12-2013,49
13636,Jarrod Rodriguez,6831.7596,1366.3519,5,2923.9175,2,29-11-2013,60
13051,Ethan Jones,6831.7396,853.9674,8,2945.2849,4,25-10-2013,95
13117,Evelyn Rodriguez,6831.4182,1138.5697,6,2927.4015,3,09-11-2013,80
12990,Leslie Hernandez,6829.4696,1707.3674,4,2922.484,2,01-10-2013,119
12674,Jimmy Travers,6829.4696,1707.3674,4,2922.484,2,04-09-2013,146
13119,Jaclyn Guo,6829.4496,1138.2416,6,2940.2914,3,24-11-2013,65
12263,Emmanuel Garcia,6829.3796,853.6724,8,2948.0958,4,27-12-2013,32
12630,Kevin Simmons,6825.4596,1137.5766,6,2945.6419,3,26-04-2013,277
12210,Alan He,6825.4496,1137.5749,6,2941.3474,3,11-11-2013,78
13630,Brenda Arun,6824.7296,853.0912,8,2945.1849,6,02-12-2013,57
12317,Carl She,6823.4196,758.1577,9,2940.8047,4,24-03-2013,310
13129,Joy Ramos,6823.1482,1364.6296,5,2943.6045,2,19-11-2013,70
12693,Ruth Gonzalez,6820.4696,1364.0939,5,2942.5182,2,23-10-2013,97
13252,Bianca Lu,6820.4596,1364.0919,5,2942.5119,2,18-05-2013,255
13411,Jacquelyn Blanco,6819.4596,1363.8919,5,2937.5977,2,30-05-2013,243
14038,Madison Foster,6819.1182,1136.5197,6,2937.5217,3,17-12-2013,42
13011,Anne Ortega,6819.1082,974.1583,7,2945.3636,4,05-10-2013,115
12355,Monique Ortega,6818.1082,974.0154,7,2940.4494,3,17-09-2013,133
12648,Lori Dominguez,6817.5982,852.1997,8,2944.4183,4,01-05-2013,272
13128,Colleen West,6817.1382,1363.4276,5,2922.7504,2,30-10-2013,90
13631,Joe Subram,6817.1182,852.1397,8,2944.1178,4,21-12-2013,38
13645,Eugene He,6817.1182,852.1397,8,2944.1178,4,16-12-2013,43
12989,Carly Goel,6817.1182,852.1397,8,2944.1178,4,06-10-2013,114
13126,Lydia Suri,6815.0782,973.5826,7,2938.5526,3,23-11-2013,66
13133,Devon Kennedy,6813.1182,973.3026,7,2941.6138,4,29-10-2013,91
12667,Maria Wood,6813.1182,973.3026,7,2941.6138,4,16-09-2013,134
12675,Holly Fernandez,6812.7696,1362.5539,5,2933.4098,3,14-09-2013,136
13090,Wayne Tang,6812.4182,1135.403,6,2936.8875,3,18-11-2013,71
13649,Rebekah Suarez,6812.1282,973.1611,7,2940.9941,4,15-12-2013,44
13651,Jerry Sharma,6812.1182,973.1597,7,2933.1396,4,20-12-2013,39
13404,Kelvin Yang,6812.1182,973.1597,7,2936.6996,4,27-05-2013,246
12356,Julia Wood,6810.1282,1362.0256,5,2935.454,2,19-09-2013,131
14033,Melinda Torres,6809.9596,1361.9919,5,2935.9389,3,15-12-2013,44
12996,Jaclyn Liu,6808.1482,1702.037,4,2934.2145,2,02-10-2013,118
12318,Kristina Schmidt,6808.1482,1702.037,4,2934.2145,2,08-03-2013,326
14039,Nathan Wang,6808.1282,1134.688,6,2938.4901,3,05-12-2013,54
13619,Arturo Xu,6808.0982,851.0122,8,2934.9113,4,22-11-2013,67
13114,Claudia Zhang,6807.4496,1361.4899,5,2934.3677,3,23-11-2013,66
13964,Jasmine Lewis,6806.4496,1361.2899,5,2929.4535,2,17-12-2013,42
11575,Jackson Campbell,6806.1182,972.3026,7,2933.6718,5,16-09-2013,134
12687,Marshall Li,6805.4696,1701.3674,4,2933.1282,2,19-10-2013,101
14045,Tanya Ramos,6804.1282,1360.8256,5,2914.6062,3,25-12-2013,34
12214,Julie Raje,6803.9182,850.4897,8,2935.8546,4,17-12-2013,42
13633,Juan Ramos,6803.1382,1133.8563,6,2935.3664,4,11-12-2013,48
12315,Ann Rodriguez,6803.1282,1133.8547,6,2931.0719,3,14-03-2013,320
12671,Alan Huang,6802.1282,1133.688,6,2930.4459,4,29-08-2013,152
12683,Laura Zhou,6801.4496,1360.2899,5,2930.6117,2,21-09-2013,129
13254,Beth Gomez,6801.1282,1133.5213,6,2930.5481,3,16-05-2013,257
13089,Elizabeth Alexander,6800.4496,1133.4082,6,2929.9856,3,12-11-2013,77
13643,Ronald Sai,6799.4496,1133.2416,6,2925.0714,3,02-12-2013,57
13000,Rafael Raje,6799.4496,1133.2416,6,2929.3596,4,23-10-2013,97
12316,Alejandro Luo,6799.4496,1133.2416,6,2921.5114,4,19-03-2013,315
13001,Clarence Zhang,6799.4282,971.3468,7,2933.0439,3,09-10-2013,111
12699,Amy Chow,6798.1282,1133.0213,6,2932.2301,4,20-10-2013,100
13130,Dalton Miller,6797.1482,1359.4296,5,2927.3285,2,19-11-2013,70
12354,Lance Ortega,6797.1282,1132.8547,6,2910.2241,3,02-09-2013,148
14949,Steve Wu,6795.6,1359.12,5,2839.2752,2,04-12-2013,55
11612,Keith Andersen,6795.1182,1132.5197,6,2930.3459,3,18-11-2013,71
15059,Lisa Zhu,6793.54,679.354,10,2814.6294,5,20-12-2013,39
13647,Armando Alonso,6793.1482,1358.6296,5,2924.8245,3,21-12-2013,38
13408,Katherine Gonzales,6792.1182,849.0147,8,2924.9078,5,27-05-2013,246
12328,Eugene Zhao,6792.1082,849.0135,8,2928.4615,4,21-03-2013,313
12350,Logan Hernandez,6791.7496,1131.9582,6,2920.2512,4,25-09-2013,125
12669,Irving Schmidt,6791.0982,1358.2196,5,2927.8294,3,19-09-2013,131
11568,Alexia Foster,6789.4596,1357.8919,5,2918.8177,3,20-09-2013,130
12358,Lacey Raje,6787.7596,1357.5519,5,2922.0417,2,04-09-2013,146
12634,Derrick Ruiz,6787.7596,1357.5519,5,2922.0417,2,24-04-2013,279
12698,Mohamed Pal,6786.7496,1131.1249,6,2921.4094,4,29-09-2013,121
11610,Blake Collins,6786.4396,1131.0732,6,2921.2154,3,01-11-2013,88
11604,Edgar Sanchez,6786.1182,969.4454,7,2916.8636,4,16-10-2013,104
12677,Cedric Liu,6785.4696,1696.3674,4,2920.6082,2,21-09-2013,129
12694,Jay Arthur,6785.1282,1357.0256,5,2924.0922,3,09-10-2013,111
12670,Sarah Martinez,6785.1282,1357.0256,5,2924.0922,3,12-09-2013,138
12681,Christy Chow,6784.1282,1356.8256,5,2915.618,2,18-09-2013,132
13115,Clarence Wu,6779.4182,968.4883,7,2920.5176,4,04-11-2013,85
13637,Victoria Cooper,6777.1282,1129.5213,6,2919.0841,4,22-12-2013,37
13253,Carly Xie,6774.4496,1129.0749,6,2913.7096,3,27-05-2013,246
13135,Johnny Rai,6773.1382,1354.6276,5,2916.5864,2,17-11-2013,72
13081,Krista Ruiz,6772.1482,1354.4296,5,2915.9667,2,17-11-2013,72
12349,Lacey Yuan,6772.1382,1354.4276,5,2912.4004,2,01-09-2013,149
13971,Bianca Zhao,6772.1282,1128.688,6,2915.9541,3,24-12-2013,35
11259,Victoria Stewart,6770.6,1354.12,5,2827.9134,2,20-12-2013,39
13650,Jessie She,6768.1382,1353.6276,5,2909.1682,3,28-12-2013,31
12673,Colin Stone,6768.1382,1353.6276,5,2909.1682,3,05-09-2013,145
11603,Geoffrey Gonzalez,6767.1382,1353.4276,5,2908.5422,3,08-10-2013,112
13077,Alejandro Goel,6766.6282,1127.7713,6,2912.5111,4,10-11-2013,79
12353,Joe Ramos,6765.4596,1353.0919,5,2908.0819,3,29-08-2013,152
13648,Arturo Sharma,6765.4382,1353.0876,5,2911.7662,2,22-12-2013,37
13123,Kelli Raji,6765.4382,1353.0876,5,2911.7662,2,29-10-2013,91
13618,Jay Raman,6763.1482,1690.787,4,2910.3327,2,28-11-2013,61
13006,Whitney Rana,6762.1482,1690.537,4,2905.4185,2,29-09-2013,121
12987,Felicia Moreno,6759.4696,1689.8674,4,2904.3322,2,14-10-2013,106
11263,Trinity Richardson,6754.06,750.4511,9,2813.271,4,10-12-2013,49
13079,Edwin Bhat,6752.1282,1125.3547,6,2903.4341,3,01-11-2013,88
12340,Stacy Diaz,6752.1282,1125.3547,6,2899.8741,4,23-09-2013,127
12640,Angel Richardson,6752.1282,1125.3547,6,2899.8741,3,27-04-2013,276
14146,Toni Sara,6750.56,843.82,8,2795.5722,4,16-10-2013,104
12360,Mario Goel,6750.4796,2250.1598,3,2898.7045,1,24-09-2013,126
15056,Jaime Suarez,6749.05,749.8944,9,2794.6269,6,01-12-2013,58
14846,Kelsey Chande,6744.57,963.51,7,2785.9503,4,10-11-2013,79
11191,Kristi Perez,6743.58,963.3685,7,2781.7706,3,06-11-2013,83
13131,Briana Diaz,6737.1482,1684.287,4,2890.4967,2,23-11-2013,66
15440,Jon Pal,6736.56,842.07,8,2783.2483,5,25-12-2013,34
14702,Curtis Zimmerman,6729.57,961.3671,7,2794.3803,4,06-10-2013,114
14847,Vadim Sazanovich,6725.57,960.7957,7,2795.4363,4,19-11-2013,70
11171,Jonathan Hill,6716.55,839.5687,8,2794.078,4,07-11-2013,82
11175,Luis Wang,6710.55,838.8187,8,2786.0338,5,03-11-2013,86
14950,Maria Hernandez,6709.59,1118.265,6,2785.4329,3,17-12-2013,42
14991,Edwin Zhao,6706.57,1117.7616,6,2779.9824,3,09-12-2013,50
14928,Roy Patel,6706.57,1117.7616,6,2779.9824,3,31-10-2013,89
14150,Billy Munoz,6705.59,1341.118,5,2787.2171,2,02-10-2013,118
11090,Trevor Bryant,6704.08,1117.3466,6,2782.7118,3,21-11-2013,68
14984,Regina Vance,6699.57,957.0814,7,2779.1603,4,28-12-2013,31
15048,Bonnie Yuan,6690.58,1115.0966,6,2773.5326,3,01-12-2013,58
14843,Lee Vazquez,6690.58,1115.0966,6,2773.5326,3,26-11-2013,63
14771,Heidi Vance,6689.58,1114.93,6,2772.9066,3,17-10-2013,103
11224,Tiffany Li,6685.59,1337.118,5,2774.6971,2,03-12-2013,56
11252,Nicholas Thompson,6685.56,955.08,7,2766.8301,4,18-12-2013,41
15062,Jaime Alonso,6684.59,1336.918,5,2766.2229,2,20-12-2013,39
14697,Nelson Jimenez,6684.58,1114.0966,6,2774.0648,3,30-09-2013,120
14160,Brittney Hu,6679.7,834.9625,8,2808.8343,4,09-10-2013,111
14833,Riley Hayes,6679.6,1335.92,5,2770.9474,2,08-11-2013,81
14770,Melvin Andersen,6679.59,1335.918,5,2770.9411,2,11-10-2013,109
11257,Jacqueline Powell,6677.38,1112.8966,6,2769.5576,3,14-12-2013,45
15078,Jacob Wilson,6675.6,1668.9,4,2764.1552,2,25-12-2013,34
15077,Dominique Lopez,6673.53,953.3614,7,2767.1475,4,19-12-2013,40
14778,Renee Jimenez,6673.53,953.3614,7,2767.1475,4,17-11-2013,72
15047,Meghan Vazquez,6669.57,952.7957,7,2760.3803,3,19-12-2013,40
14525,Claudia Sun,6665.58,1110.93,6,2762.1708,3,26-10-2013,94
14712,Eugene Liu,6660.59,1332.118,5,2759.0471,3,04-10-2013,116
14947,Alejandro Chen,6658.58,1109.7633,6,2754.2288,4,07-11-2013,82
14937,Brendan Xu,6652.89,1330.578,5,2754.2269,2,09-11-2013,80
11261,Stephanie Collins,6650.6,1662.65,4,2752.7934,2,23-12-2013,36
15453,Isabelle Barnes,6650.6,1662.65,4,2748.5052,2,14-12-2013,45
15051,Harold McDonald,6650.6,1662.65,4,2752.7934,2,30-11-2013,59
14157,Willie Xu,6650.6,1662.65,4,2752.7934,2,28-10-2013,92
14929,Peter Anand,6646.58,1329.316,5,2750.2769,3,04-11-2013,85
15058,Julio Suarez,6639.58,1106.5966,6,2742.3348,3,04-12-2013,55
11039,Marc Martin,6636.58,737.3977,9,2925.0716,4,11-11-2013,78
13841,Clayton Kumar,6624.6,1656.15,4,2736.5174,2,17-10-2013,103
11046,Christine Yuan,6616.81,1102.8016,6,2924.5257,3,12-11-2013,77
14171,Michele Lal,6615.7,661.57,10,2753.2624,5,12-12-2013,47
15923,Ricardo Raje,6592.78,824.0975,8,2656.4436,4,12-12-2013,47
11027,Jessie Zhao,6591.57,732.3966,9,2883.3635,4,24-10-2013,96
11047,Jaclyn Lu,6582.33,1645.5825,4,2898.2313,2,19-11-2013,70
11025,Alejandro Beck,6576.8,1096.1333,6,2878.0995,3,25-10-2013,95
11026,Harold Sai,6575.79,939.3985,7,2894.1371,3,15-10-2013,105
14163,Ebony Garcia,6567.02,938.1457,7,2742.5848,4,04-12-2013,55
11029,Jimmy Moreno,6565.29,937.8985,7,2866.1841,3,11-11-2013,78
15921,Donald Patel,6549.29,935.6128,7,2650.5989,4,27-09-2013,123
13541,Ashlee Xu,6536.69,726.2988,9,2719.31,6,30-06-2013,212
13771,Victor Moreno,6535.69,653.569,10,2719.4121,5,15-10-2013,105
11018,Clarence Rai,6533.28,933.3257,7,2867.5259,4,24-10-2013,96
13540,Paula Ortega,6528.18,725.3533,9,2710.4227,6,27-07-2013,185
11032,Denise Stone,6525.56,652.556,10,2863.8431,7,08-11-2013,81
13822,Jay Moyer,6523.21,931.8871,7,2710.8715,4,17-10-2013,103
12805,Marvin Moreno,6522.22,931.7457,7,2710.2518,4,06-10-2013,114
11044,Adam Flores,6515.3,930.7571,7,2843.8886,4,08-11-2013,81
13782,Kelli Lu,6512.19,723.5766,9,2708.2611,4,15-10-2013,105
13685,Briana Torres,6509.69,723.2988,9,2706.6962,5,25-08-2013,156
13559,Lori Ramos,6508.71,929.8157,7,2701.7945,4,02-07-2013,210
12754,Lindsey Deng,6503.2,929.0285,7,2681.2535,4,03-10-2013,117
13558,Karen Lu,6500.22,1083.37,6,2696.4799,4,13-11-2013,76
12398,Ashley Clark,6498.72,1083.12,6,2695.5408,4,17-09-2013,133
11048,Jeremy Powell,6498.24,812.28,8,2829.649,5,25-12-2013,34
13556,Alisha Nath,6497.21,928.1728,7,2698.8837,4,18-11-2013,71
14161,Claudia Li,6497.21,928.1728,7,2691.0355,5,03-11-2013,86
11033,Jaime Nath,6495.29,927.8985,7,2844.8941,4,05-11-2013,84
13686,Peter Jai,6493.24,1623.31,4,2692.1104,2,06-09-2013,144
12750,Teresa Vazquez,6491.73,1081.955,6,2695.4533,3,28-10-2013,92
11034,Ebony Gonzalez,6491.32,1622.83,4,2824.1672,2,10-11-2013,79
12607,Tamara Zhu,6489.51,927.0728,7,2689.7753,4,11-09-2013,139
13697,Jésus Munoz,6485.67,926.5242,7,2687.3715,4,31-08-2013,150
14164,Kari Smith,6484.71,926.3871,7,2691.0587,4,05-12-2013,54
13555,Tammy Smith,6484.45,720.4944,9,2690.8959,4,02-10-2013,118
12620,Maurice Lal,6481.02,925.86,7,2685.1888,3,26-09-2013,124
11031,Theresa Ramos,6478.6,1079.7666,6,2833.2962,3,13-11-2013,76
11028,Jill Jimenez,6474.62,1294.924,5,2835.5148,3,07-10-2013,113
14162,Brett Garcia,6473.7,924.8142,7,2684.1665,3,19-12-2013,40
11030,Bethany Yuan,6471.32,1617.83,4,2825.179,2,09-11-2013,80
12621,Barry Martinez,6471.21,924.4585,7,2682.6077,4,22-09-2013,128
13607,Levi Rana,6465.03,1293.006,5,2674.4509,2,09-12-2013,50
14713,Jon Ye,6461.71,923.1014,7,2676.6607,4,04-12-2013,55
13560,Andres Shan,6453.23,1290.646,5,2667.0641,3,24-08-2013,157
11035,Wendy Dominguez,6451.31,1290.262,5,2820.9227,3,15-11-2013,74
12510,Roberto Sanz,6441.02,1073.5033,6,2663.7088,4,20-09-2013,130
11038,Diana Hernandez,6437.33,2145.7766,3,2812.1713,1,12-11-2013,77
14774,Max Ferrier,6434.74,1608.685,4,2659.7776,2,07-12-2013,52
11017,Shannon Wang,6434.31,1608.5775,4,2814.569,2,14-10-2013,106
13770,Gerald Moreno,6428.23,1285.646,5,2655.7023,3,04-10-2013,116
11001,Eugene Huang,6383.88,580.3527,11,2795.8839,6,10-12-2013,49
15710,Brandy Rana,6316.5025,902.3575,7,2585.272,5,22-07-2013,190
15700,Eugene Guo,6247.5325,1249.5065,5,2566.1811,2,03-07-2013,209
